"Activity_ID","Activity_Name","Park_Code","Park_Full_Name","Park_URL"
"BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA","Hiking","lavo","Lassen Volcanic National Park","https://www.nps.gov/lavo/index.htm"
"BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA","Hiking","lecl","Lewis & Clark National Historic Trail","https://www.nps.gov/lecl/index.htm"
"BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA","Hiking","lewi","Lewis and Clark National Historical Park","https://www.nps.gov/lewi/index.htm"
"BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA","Hiking","libo","Lincoln Boyhood National Memorial","https://www.nps.gov/libo/index.htm"
"BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA","Hiking","liri","Little River Canyon National Preserve","https://www.nps.gov/liri/index.htm"
"BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA","Hiking","lode","Lower Delaware National Wild and Scenic River","https://www.nps.gov/lode/index.htm"
"BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA","Hiking","lyba","LBJ Memorial Grove on the Potomac","https://www.nps.gov/lyba/index.htm"
"BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA","Hiking","mabi","Marsh - Billings - Rockefeller National Historical Park","https://www.nps.gov/mabi/index.htm"
"BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA","Hiking","maca","Mammoth Cave National Park","https://www.nps.gov/maca/index.htm"
"BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA","Hiking","mana","Manassas National Battlefield Park","https://www.nps.gov/mana/index.htm"
"BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA","Hiking","meve","Mesa Verde National Park","https://www.nps.gov/meve/index.htm"
"BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA","Hiking","mima","Minute Man National Historical Park","https://www.nps.gov/mima/index.htm"
"BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA","Hiking","miss","Mississippi National River & Recreation Area","https://www.nps.gov/miss/index.htm"
"BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA","Hiking","mnrr","Missouri National Recreational River","https://www.nps.gov/mnrr/index.htm"
"BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA","Hiking","moja","Mojave National Preserve","https://www.nps.gov/moja/index.htm"
"BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA","Hiking","mono","Monocacy National Battlefield","https://www.nps.gov/mono/index.htm"
"BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA","Hiking","mopi","Mormon Pioneer National Historic Trail","https://www.nps.gov/mopi/index.htm"
"BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA","Hiking","mora","Mount Rainier National Park","https://www.nps.gov/mora/index.htm"
"BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA","Hiking","morr","Morristown National Historical Park","https://www.nps.gov/morr/index.htm"
"BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA","Hiking","muwo","Muir Woods National Monument","https://www.nps.gov/muwo/index.htm"
"BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA","Hiking","nabr","Natural Bridges National Monument","https://www.nps.gov/nabr/index.htm"
"BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA","Hiking","natr","Natchez Trace Parkway","https://www.nps.gov/natr/index.htm"
"BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA","Hiking","natt","Natchez Trace National Scenic Trail","https://www.nps.gov/natt/index.htm"
"BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA","Hiking","nava","Navajo National Monument","https://www.nps.gov/nava/index.htm"
"BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA","Hiking","neen","New England National Scenic Trail","https://www.nps.gov/neen/index.htm"
"BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA","Hiking","nepe","Nez Perce National Historical Park","https://www.nps.gov/nepe/index.htm"
"BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA","Hiking","neri","New River Gorge National Park & Preserve","https://www.nps.gov/neri/index.htm"
"BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA","Hiking","niob","Niobrara National Scenic River","https://www.nps.gov/niob/index.htm"
"BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA","Hiking","nisi","Ninety Six National Historic Site","https://www.nps.gov/nisi/index.htm"
"BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA","Hiking","noat","Noatak National Preserve","https://www.nps.gov/noat/index.htm"
"BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA","Hiking","noca","North Cascades National Park","https://www.nps.gov/noca/index.htm"
"BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA","Hiking","noco","North Country National Scenic Trail","https://www.nps.gov/noco/index.htm"
"BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA","Hiking","npnh","National Parks of New York Harbor","https://www.nps.gov/npnh/index.htm"
"BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA","Hiking","npsa","National Park of American Samoa","https://www.nps.gov/npsa/index.htm"
"BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA","Hiking","obed","Obed Wild & Scenic River","https://www.nps.gov/obed/index.htm"
"BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA","Hiking","ocmu","Ocmulgee Mounds National Historical Park","https://www.nps.gov/ocmu/index.htm"
"BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA","Hiking","olsp","Old Spanish National Historic Trail","https://www.nps.gov/olsp/index.htm"
"BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA","Hiking","olym","Olympic National Park","https://www.nps.gov/olym/index.htm"
"BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA","Hiking","orca","Oregon Caves National Monument & Preserve","https://www.nps.gov/orca/index.htm"
"BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA","Hiking","oreg","Oregon National Historic Trail","https://www.nps.gov/oreg/index.htm"
"BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA","Hiking","orpi","Organ Pipe Cactus National Monument","https://www.nps.gov/orpi/index.htm"
"BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA","Hiking","ovvi","Overmountain Victory National Historic Trail","https://www.nps.gov/ovvi/index.htm"
"BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA","Hiking","oxhi","Oxon Cove  Park & Oxon Hill Farm","https://www.nps.gov/oxhi/index.htm"
"BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA","Hiking","ozar","Ozark National Scenic Riverways","https://www.nps.gov/ozar/index.htm"
"BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA","Hiking","paal","Palo Alto Battlefield National Historical Park","https://www.nps.gov/paal/index.htm"
"BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA","Hiking","para","Grand Canyon-Parashant National Monument","https://www.nps.gov/para/index.htm"
"BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA","Hiking","peco","Pecos National Historical Park","https://www.nps.gov/peco/index.htm"
"BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA","Hiking","pefo","Petrified Forest National Park","https://www.nps.gov/pefo/index.htm"
"BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA","Hiking","peri","Pea Ridge National Military Park","https://www.nps.gov/peri/index.htm"
"BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA","Hiking","pete","Petersburg National Battlefield","https://www.nps.gov/pete/index.htm"
"BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA","Hiking","petr","Petroglyph National Monument","https://www.nps.gov/petr/index.htm"
"BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA","Hiking","pinn","Pinnacles National Park","https://www.nps.gov/pinn/index.htm"
"BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA","Hiking","piro","Pictured Rocks National Lakeshore","https://www.nps.gov/piro/index.htm"
"BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA","Hiking","pisp","Pipe Spring National Monument","https://www.nps.gov/pisp/index.htm"
"BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA","Hiking","poex","Pony Express National Historic Trail","https://www.nps.gov/poex/index.htm"
"BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA","Hiking","pohe","Potomac Heritage National Scenic Trail","https://www.nps.gov/pohe/index.htm"
"BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA","Hiking","popo","Poverty Point National Monument","https://www.nps.gov/popo/index.htm"
"BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA","Hiking","pore","Point Reyes National Seashore","https://www.nps.gov/pore/index.htm"
"BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA","Hiking","prsf","Presidio of San Francisco","https://www.nps.gov/prsf/index.htm"
"BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA","Hiking","prwi","Prince William Forest Park","https://www.nps.gov/prwi/index.htm"
"BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA","Hiking","puhe","Puʻukoholā Heiau National Historic Site","https://www.nps.gov/puhe/index.htm"
"BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA","Hiking","puho","Puʻuhonua o Hōnaunau National Historical Park","https://www.nps.gov/puho/index.htm"
"BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA","Hiking","rabr","Rainbow Bridge National Monument","https://www.nps.gov/rabr/index.htm"
"BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA","Hiking","redw","Redwood National and State Parks","https://www.nps.gov/redw/index.htm"
"BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA","Hiking","reer","Reconstruction Era National Historical Park","https://www.nps.gov/reer/index.htm"
"BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA","Hiking","rich","Richmond National Battlefield Park","https://www.nps.gov/rich/index.htm"
"BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA","Hiking","rigr","Rio Grande Wild & Scenic River","https://www.nps.gov/rigr/index.htm"
"BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA","Hiking","rira","River Raisin National Battlefield Park","https://www.nps.gov/rira/index.htm"
"BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA","Hiking","rocr","Rock Creek Park","https://www.nps.gov/rocr/index.htm"
"BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA","Hiking","romo","Rocky Mountain National Park","https://www.nps.gov/romo/index.htm"
"BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA","Hiking","ruca","Russell Cave National Monument","https://www.nps.gov/ruca/index.htm"
"BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA","Hiking","saan","San Antonio Missions National Historical Park","https://www.nps.gov/saan/index.htm"
"BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA","Hiking","sacn","Saint Croix National Scenic Riverway","https://www.nps.gov/sacn/index.htm"
"BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA","Hiking","safe","Santa Fe National Historic Trail","https://www.nps.gov/safe/index.htm"
"BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA","Hiking","saga","Saint-Gaudens National Historical Park","https://www.nps.gov/saga/index.htm"
"BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA","Hiking","sagu","Saguaro National Park","https://www.nps.gov/sagu/index.htm"
"BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA","Hiking","sahi","Sagamore Hill National Historic Site","https://www.nps.gov/sahi/index.htm"
"BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA","Hiking","sajh","San Juan Island National Historical Park","https://www.nps.gov/sajh/index.htm"
"BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA","Hiking","saju","San Juan National Historic Site","https://www.nps.gov/saju/index.htm"
"BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA","Hiking","samo","Santa Monica Mountains National Recreation Area","https://www.nps.gov/samo/index.htm"
"BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA","Hiking","sand","Sand Creek Massacre National Historic Site","https://www.nps.gov/sand/index.htm"
"BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA","Hiking","sapu","Salinas Pueblo Missions National Monument","https://www.nps.gov/sapu/index.htm"
"BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA","Hiking","sara","Saratoga National Historical Park","https://www.nps.gov/sara/index.htm"
"BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA","Hiking","scbl","Scotts Bluff National Monument","https://www.nps.gov/scbl/index.htm"
"BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA","Hiking","seki","Sequoia & Kings Canyon National Parks","https://www.nps.gov/seki/index.htm"
"BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA","Hiking","shen","Shenandoah National Park","https://www.nps.gov/shen/index.htm"
"BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA","Hiking","sitk","Sitka National Historical Park","https://www.nps.gov/sitk/index.htm"
"BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA","Hiking","slbe","Sleeping Bear Dunes National Lakeshore","https://www.nps.gov/slbe/index.htm"
"BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA","Hiking","stri","Stones River National Battlefield","https://www.nps.gov/stri/index.htm"
"BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA","Hiking","stsp","Star-Spangled Banner National Historic Trail","https://www.nps.gov/stsp/index.htm"
"BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA","Hiking","tapr","Tallgrass Prairie National Preserve","https://www.nps.gov/tapr/index.htm"
"BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA","Hiking","this","Theodore Roosevelt Island","https://www.nps.gov/this/index.htm"
"BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA","Hiking","thro","Theodore Roosevelt National Park","https://www.nps.gov/thro/index.htm"
"BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA","Hiking","thst","Thomas Stone National Historic Site","https://www.nps.gov/thst/index.htm"
"BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA","Hiking","tica","Timpanogos Cave National Monument","https://www.nps.gov/tica/index.htm"
"BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA","Hiking","timu","Timucuan Ecological & Historic Preserve","https://www.nps.gov/timu/index.htm"
"BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA","Hiking","tont","Tonto National Monument","https://www.nps.gov/tont/index.htm"
"BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA","Hiking","tuma","Tumacácori National Historical Park","https://www.nps.gov/tuma/index.htm"
"BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA","Hiking","tusk","Tule Springs Fossil Beds National Monument","https://www.nps.gov/tusk/index.htm"
"BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA","Hiking","tuzi","Tuzigoot National Monument","https://www.nps.gov/tuzi/index.htm"
"BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA","Hiking","upde","Upper Delaware Scenic & Recreational River","https://www.nps.gov/upde/index.htm"
"BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA","Hiking","vafo","Valley Forge National Historical Park","https://www.nps.gov/vafo/index.htm"
"BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA","Hiking","vall","Valles Caldera National Preserve","https://www.nps.gov/vall/index.htm"
"BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA","Hiking","vama","Vanderbilt Mansion National Historic Site","https://www.nps.gov/vama/index.htm"
"BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA","Hiking","vick","Vicksburg National Military Park","https://www.nps.gov/vick/index.htm"
"BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA","Hiking","viis","Virgin Islands National Park","https://www.nps.gov/viis/index.htm"
"BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA","Hiking","voya","Voyageurs National Park","https://www.nps.gov/voya/index.htm"
"BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA","Hiking","waba","Washita Battlefield National Historic Site","https://www.nps.gov/waba/index.htm"
"BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA","Hiking","waca","Walnut Canyon National Monument","https://www.nps.gov/waca/index.htm"
"BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA","Hiking","wapa","War In The Pacific National Historical Park","https://www.nps.gov/wapa/index.htm"
"BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA","Hiking","whis","Whiskeytown National Recreation Area","https://www.nps.gov/whis/index.htm"
"BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA","Hiking","whmi","Whitman Mission National Historic Site","https://www.nps.gov/whmi/index.htm"
"BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA","Hiking","whsa","White Sands National Park","https://www.nps.gov/whsa/index.htm"
"BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA","Hiking","wica","Wind Cave National Park","https://www.nps.gov/wica/index.htm"
"BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA","Hiking","wicr","Wilson's Creek National Battlefield","https://www.nps.gov/wicr/index.htm"
"BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA","Hiking","wotr","Wolf Trap National Park for the Performing Arts","https://www.nps.gov/wotr/index.htm"
"BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA","Hiking","wrst","Wrangell - St Elias National Park & Preserve","https://www.nps.gov/wrst/index.htm"
"BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA","Hiking","wupa","Wupatki National Monument","https://www.nps.gov/wupa/index.htm"
"BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA","Hiking","yell","Yellowstone National Park","https://www.nps.gov/yell/index.htm"
"BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA","Hiking","york","Yorktown Battlefield Part of Colonial National Historical Park","https://www.nps.gov/york/index.htm"
"BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA","Hiking","yose","Yosemite National Park","https://www.nps.gov/yose/index.htm"
"BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA","Hiking","yuch","Yukon - Charley Rivers National Preserve","https://www.nps.gov/yuch/index.htm"
"BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA","Hiking","zion","Zion National Park","https://www.nps.gov/zion/index.htm"
"0307955A-B65C-4CE4-A780-EB36BAAADF0B","Horse Trekking","acad","Acadia National Park","https://www.nps.gov/acad/index.htm"
"0307955A-B65C-4CE4-A780-EB36BAAADF0B","Horse Trekking","arch","Arches National Park","https://www.nps.gov/arch/index.htm"
"0307955A-B65C-4CE4-A780-EB36BAAADF0B","Horse Trekking","asis","Assateague Island National Seashore","https://www.nps.gov/asis/index.htm"
"0307955A-B65C-4CE4-A780-EB36BAAADF0B","Horse Trekking","badl","Badlands National Park","https://www.nps.gov/badl/index.htm"
"0307955A-B65C-4CE4-A780-EB36BAAADF0B","Horse Trekking","biso","Big South Fork National River & Recreation Area","https://www.nps.gov/biso/index.htm"
"0307955A-B65C-4CE4-A780-EB36BAAADF0B","Horse Trekking","blca","Black Canyon Of The Gunnison National Park","https://www.nps.gov/blca/index.htm"
"0307955A-B65C-4CE4-A780-EB36BAAADF0B","Horse Trekking","brca","Bryce Canyon National Park","https://www.nps.gov/brca/index.htm"
"0307955A-B65C-4CE4-A780-EB36BAAADF0B","Horse Trekking","buff","Buffalo National River","https://www.nps.gov/buff/index.htm"
"0307955A-B65C-4CE4-A780-EB36BAAADF0B","Horse Trekking","cali","California National Historic Trail","https://www.nps.gov/cali/index.htm"
"0307955A-B65C-4CE4-A780-EB36BAAADF0B","Horse Trekking","cana","Canaveral National Seashore","https://www.nps.gov/cana/index.htm"
"0307955A-B65C-4CE4-A780-EB36BAAADF0B","Horse Trekking","cany","Canyonlands National Park","https://www.nps.gov/cany/index.htm"
"0307955A-B65C-4CE4-A780-EB36BAAADF0B","Horse Trekking","care","Capitol Reef National Park","https://www.nps.gov/care/index.htm"
"0307955A-B65C-4CE4-A780-EB36BAAADF0B","Horse Trekking","cato","Catoctin Mountain Park","https://www.nps.gov/cato/index.htm"
"0307955A-B65C-4CE4-A780-EB36BAAADF0B","Horse Trekking","chch","Chickamauga & Chattanooga National Military Park","https://www.nps.gov/chch/index.htm"
"0307955A-B65C-4CE4-A780-EB36BAAADF0B","Horse Trekking","chic","Chickasaw National Recreation Area","https://www.nps.gov/chic/index.htm"
"0307955A-B65C-4CE4-A780-EB36BAAADF0B","Horse Trekking","choh","Chesapeake & Ohio Canal National Historical Park","https://www.nps.gov/choh/index.htm"
"0307955A-B65C-4CE4-A780-EB36BAAADF0B","Horse Trekking","ciro","City Of Rocks National Reserve","https://www.nps.gov/ciro/index.htm"
"0307955A-B65C-4CE4-A780-EB36BAAADF0B","Horse Trekking","cure","Curecanti National Recreation Area","https://www.nps.gov/cure/index.htm"
"0307955A-B65C-4CE4-A780-EB36BAAADF0B","Horse Trekking","cuva","Cuyahoga Valley National Park","https://www.nps.gov/cuva/index.htm"
"0307955A-B65C-4CE4-A780-EB36BAAADF0B","Horse Trekking","depo","Devils Postpile National Monument","https://www.nps.gov/depo/index.htm"
"0307955A-B65C-4CE4-A780-EB36BAAADF0B","Horse Trekking","deva","Death Valley National Park","https://www.nps.gov/deva/index.htm"
"0307955A-B65C-4CE4-A780-EB36BAAADF0B","Horse Trekking","dewa","Delaware Water Gap National Recreation Area","https://www.nps.gov/dewa/index.htm"
"0307955A-B65C-4CE4-A780-EB36BAAADF0B","Horse Trekking","ebla","Ebey's Landing National Historical Reserve","https://www.nps.gov/ebla/index.htm"
"0307955A-B65C-4CE4-A780-EB36BAAADF0B","Horse Trekking","flfo","Florissant Fossil Beds National Monument","https://www.nps.gov/flfo/index.htm"
"0307955A-B65C-4CE4-A780-EB36BAAADF0B","Horse Trekking","fobo","Fort Bowie National Historic Site","https://www.nps.gov/fobo/index.htm"
"0307955A-B65C-4CE4-A780-EB36BAAADF0B","Horse Trekking","frst","First State National Historical Park","https://www.nps.gov/frst/index.htm"
"0307955A-B65C-4CE4-A780-EB36BAAADF0B","Horse Trekking","gett","Gettysburg National Military Park","https://www.nps.gov/gett/index.htm"
"0307955A-B65C-4CE4-A780-EB36BAAADF0B","Horse Trekking","gicl","Gila Cliff Dwellings National Monument","https://www.nps.gov/gicl/index.htm"
"0307955A-B65C-4CE4-A780-EB36BAAADF0B","Horse Trekking","glac","Glacier National Park","https://www.nps.gov/glac/index.htm"
"0307955A-B65C-4CE4-A780-EB36BAAADF0B","Horse Trekking","goga","Golden Gate National Recreation Area","https://www.nps.gov/goga/index.htm"
"0307955A-B65C-4CE4-A780-EB36BAAADF0B","Horse Trekking","grba","Great Basin National Park","https://www.nps.gov/grba/index.htm"
"0307955A-B65C-4CE4-A780-EB36BAAADF0B","Horse Trekking","grca","Grand Canyon National Park","https://www.nps.gov/grca/index.htm"
"0307955A-B65C-4CE4-A780-EB36BAAADF0B","Horse Trekking","grsa","Great Sand Dunes National Park & Preserve","https://www.nps.gov/grsa/index.htm"
"0307955A-B65C-4CE4-A780-EB36BAAADF0B","Horse Trekking","grsm","Great Smoky Mountains National Park","https://www.nps.gov/grsm/index.htm"
"0307955A-B65C-4CE4-A780-EB36BAAADF0B","Horse Trekking","grte","Grand Teton National Park","https://www.nps.gov/grte/index.htm"
"0307955A-B65C-4CE4-A780-EB36BAAADF0B","Horse Trekking","guis","Gulf Islands National Seashore","https://www.nps.gov/guis/index.htm"
"0307955A-B65C-4CE4-A780-EB36BAAADF0B","Horse Trekking","gumo","Guadalupe Mountains National Park","https://www.nps.gov/gumo/index.htm"
"0307955A-B65C-4CE4-A780-EB36BAAADF0B","Horse Trekking","hobe","Horseshoe Bend National Military Park","https://www.nps.gov/hobe/index.htm"
"0307955A-B65C-4CE4-A780-EB36BAAADF0B","Horse Trekking","hofu","Hopewell Furnace National Historic Site","https://www.nps.gov/hofu/index.htm"
"0307955A-B65C-4CE4-A780-EB36BAAADF0B","Horse Trekking","indu","Indiana Dunes National Park","https://www.nps.gov/indu/index.htm"
"0307955A-B65C-4CE4-A780-EB36BAAADF0B","Horse Trekking","jotr","Joshua Tree National Park","https://www.nps.gov/jotr/index.htm"
"0307955A-B65C-4CE4-A780-EB36BAAADF0B","Horse Trekking","juba","Juan Bautista de Anza National Historic Trail","https://www.nps.gov/juba/index.htm"
"0307955A-B65C-4CE4-A780-EB36BAAADF0B","Horse Trekking","kaww","Katahdin Woods and Waters National Monument","https://www.nps.gov/kaww/index.htm"
"0307955A-B65C-4CE4-A780-EB36BAAADF0B","Horse Trekking","lake","Lake Mead National Recreation Area","https://www.nps.gov/lake/index.htm"
"0307955A-B65C-4CE4-A780-EB36BAAADF0B","Horse Trekking","lamr","Lake Meredith National Recreation Area","https://www.nps.gov/lamr/index.htm"
"0307955A-B65C-4CE4-A780-EB36BAAADF0B","Horse Trekking","lavo","Lassen Volcanic National Park","https://www.nps.gov/lavo/index.htm"
"0307955A-B65C-4CE4-A780-EB36BAAADF0B","Horse Trekking","liri","Little River Canyon National Preserve","https://www.nps.gov/liri/index.htm"
"0307955A-B65C-4CE4-A780-EB36BAAADF0B","Horse Trekking","mabi","Marsh - Billings - Rockefeller National Historical Park","https://www.nps.gov/mabi/index.htm"
"0307955A-B65C-4CE4-A780-EB36BAAADF0B","Horse Trekking","maca","Mammoth Cave National Park","https://www.nps.gov/maca/index.htm"
"0307955A-B65C-4CE4-A780-EB36BAAADF0B","Horse Trekking","mana","Manassas National Battlefield Park","https://www.nps.gov/mana/index.htm"
"0307955A-B65C-4CE4-A780-EB36BAAADF0B","Horse Trekking","moja","Mojave National Preserve","https://www.nps.gov/moja/index.htm"
"0307955A-B65C-4CE4-A780-EB36BAAADF0B","Horse Trekking","mopi","Mormon Pioneer National Historic Trail","https://www.nps.gov/mopi/index.htm"
"0307955A-B65C-4CE4-A780-EB36BAAADF0B","Horse Trekking","morr","Morristown National Historical Park","https://www.nps.gov/morr/index.htm"
"0307955A-B65C-4CE4-A780-EB36BAAADF0B","Horse Trekking","natr","Natchez Trace Parkway","https://www.nps.gov/natr/index.htm"
"0307955A-B65C-4CE4-A780-EB36BAAADF0B","Horse Trekking","natt","Natchez Trace National Scenic Trail","https://www.nps.gov/natt/index.htm"
"0307955A-B65C-4CE4-A780-EB36BAAADF0B","Horse Trekking","nepe","Nez Perce National Historical Park","https://www.nps.gov/nepe/index.htm"
"0307955A-B65C-4CE4-A780-EB36BAAADF0B","Horse Trekking","neri","New River Gorge National Park & Preserve","https://www.nps.gov/neri/index.htm"
"0307955A-B65C-4CE4-A780-EB36BAAADF0B","Horse Trekking","nisi","Ninety Six National Historic Site","https://www.nps.gov/nisi/index.htm"
"0307955A-B65C-4CE4-A780-EB36BAAADF0B","Horse Trekking","noca","North Cascades National Park","https://www.nps.gov/noca/index.htm"
"0307955A-B65C-4CE4-A780-EB36BAAADF0B","Horse Trekking","noco","North Country National Scenic Trail","https://www.nps.gov/noco/index.htm"
"0307955A-B65C-4CE4-A780-EB36BAAADF0B","Horse Trekking","olsp","Old Spanish National Historic Trail","https://www.nps.gov/olsp/index.htm"
"0307955A-B65C-4CE4-A780-EB36BAAADF0B","Horse Trekking","olym","Olympic National Park","https://www.nps.gov/olym/index.htm"
"0307955A-B65C-4CE4-A780-EB36BAAADF0B","Horse Trekking","oreg","Oregon National Historic Trail","https://www.nps.gov/oreg/index.htm"
"0307955A-B65C-4CE4-A780-EB36BAAADF0B","Horse Trekking","orpi","Organ Pipe Cactus National Monument","https://www.nps.gov/orpi/index.htm"
"0307955A-B65C-4CE4-A780-EB36BAAADF0B","Horse Trekking","ovvi","Overmountain Victory National Historic Trail","https://www.nps.gov/ovvi/index.htm"
"0307955A-B65C-4CE4-A780-EB36BAAADF0B","Horse Trekking","ozar","Ozark National Scenic Riverways","https://www.nps.gov/ozar/index.htm"
"0307955A-B65C-4CE4-A780-EB36BAAADF0B","Horse Trekking","pefo","Petrified Forest National Park","https://www.nps.gov/pefo/index.htm"
