ParkName,UnitCode,ParkType,Region,State,Year,Month,RecreationVisits,NonRecreationVisits,RecreationHours,NonRecreationHours,ConcessionerLodging,ConcessionerCamping,TentCampers,RVCampers,Backcountry,NonRecreationOvernightStays,MiscellaneousOvernightStays,ParkNameTotal,UnitCodeTotal,ParkTypeTotal,RegionTotal,StateTotal,YearTotal,RecreationVisitsTotal,NonRecreationVisitsTotal,RecreationHoursTotal,NonRecreationHoursTotal,ConcessionerLodgingTotal,ConcessionerCampingTotal,TentCampersTotal,RVCampersTotal,BackcountryTotal,NonRecreationOvernightStaysTotal,MiscellaneousOvernightStaysTotal
Acadia NP,ACAD,National Park,Northeast ,ME,2025,1,"13,183",600,"87,009",600,0,0,0,0,0,0,0,Acadia NP,ACAD,National Park,Northeast ,ME,2025,"4,079,318","47,100",27250620,"47,100",0,"1,681","128,931","52,795","1,288",0,"11,764"
Acadia NP,ACAD,National Park,Northeast ,ME,2025,2,"10,352",600,"68,326",600,0,0,0,0,0,0,0,Acadia NP,ACAD,National Park,Northeast ,ME,2025,"4,079,318","47,100",27250620,"47,100",0,"1,681","128,931","52,795","1,288",0,"11,764"
Acadia NP,ACAD,National Park,Northeast ,ME,2025,3,"26,000",600,"171,600",600,0,0,0,0,0,0,0,Acadia NP,ACAD,National Park,Northeast ,ME,2025,"4,079,318","47,100",27250620,"47,100",0,"1,681","128,931","52,795","1,288",0,"11,764"
Acadia NP,ACAD,National Park,Northeast ,ME,2025,4,"95,200",600,"552,160",600,0,0,0,0,0,0,0,Acadia NP,ACAD,National Park,Northeast ,ME,2025,"4,079,318","47,100",27250620,"47,100",0,"1,681","128,931","52,795","1,288",0,"11,764"
Acadia NP,ACAD,National Park,Northeast ,ME,2025,5,"323,243","7,500","2,340,119","7,500",0,34,"11,606","4,468",80,0,867,Acadia NP,ACAD,National Park,Northeast ,ME,2025,"4,079,318","47,100",27250620,"47,100",0,"1,681","128,931","52,795","1,288",0,"11,764"
Acadia NP,ACAD,National Park,Northeast ,ME,2025,6,"631,333","7,500","4,699,110","7,500",0,200,"25,087","10,222",221,0,"2,294",Acadia NP,ACAD,National Park,Northeast ,ME,2025,"4,079,318","47,100",27250620,"47,100",0,"1,681","128,931","52,795","1,288",0,"11,764"
Acadia NP,ACAD,National Park,Northeast ,ME,2025,7,"797,030","7,500","5,182,020","7,500",0,289,"29,762","11,799",213,0,"3,122",Acadia NP,ACAD,National Park,Northeast ,ME,2025,"4,079,318","47,100",27250620,"47,100",0,"1,681","128,931","52,795","1,288",0,"11,764"
Acadia NP,ACAD,National Park,Northeast ,ME,2025,8,"844,268","7,500","5,420,310","7,500",0,456,"31,331","10,181",330,0,"2,993",Acadia NP,ACAD,National Park,Northeast ,ME,2025,"4,079,318","47,100",27250620,"47,100",0,"1,681","128,931","52,795","1,288",0,"11,764"
Acadia NP,ACAD,National Park,Northeast ,ME,2025,9,"659,471","7,500","4,135,320","7,500",0,351,"19,484","9,915",324,0,"1,584",Acadia NP,ACAD,National Park,Northeast ,ME,2025,"4,079,318","47,100",27250620,"47,100",0,"1,681","128,931","52,795","1,288",0,"11,764"
Acadia NP,ACAD,National Park,Northeast ,ME,2025,10,"599,253","6,000","4,114,736","6,000",0,351,"11,661","6,210",120,0,904,Acadia NP,ACAD,National Park,Northeast ,ME,2025,"4,079,318","47,100",27250620,"47,100",0,"1,681","128,931","52,795","1,288",0,"11,764"
Acadia NP,ACAD,National Park,Northeast ,ME,2025,11,"68,005",600,"408,032",600,0,0,0,0,0,0,0,Acadia NP,ACAD,National Park,Northeast ,ME,2025,"4,079,318","47,100",27250620,"47,100",0,"1,681","128,931","52,795","1,288",0,"11,764"
Acadia NP,ACAD,National Park,Northeast ,ME,2025,12,"11,980",600,"71,878",600,0,0,0,0,0,0,0,Acadia NP,ACAD,National Park,Northeast ,ME,2025,"4,079,318","47,100",27250620,"47,100",0,"1,681","128,931","52,795","1,288",0,"11,764"
Arches NP,ARCH,National Park,Intermountain ,UT,2025,1,"31,870",73,"205,878",73,0,0,252,485,0,0,0,Arches NP,ARCH,National Park,Intermountain ,UT,2025,"1,511,740","9,105",10056371,"31,047",0,0,"16,147","25,744",94,0,"7,133"
Arches NP,ARCH,National Park,Intermountain ,UT,2025,2,"51,541",97,"336,401",97,0,0,325,948,3,0,79,Arches NP,ARCH,National Park,Intermountain ,UT,2025,"1,511,740","9,105",10056371,"31,047",0,0,"16,147","25,744",94,0,"7,133"
Arches NP,ARCH,National Park,Intermountain ,UT,2025,3,"152,554",406,"1,037,122",406,0,0,"1,817","3,297",15,0,825,Arches NP,ARCH,National Park,Intermountain ,UT,2025,"1,511,740","9,105",10056371,"31,047",0,0,"16,147","25,744",94,0,"7,133"
Arches NP,ARCH,National Park,Intermountain ,UT,2025,4,"162,090","1,237","1,080,481","1,237",0,0,"1,571","2,783",16,0,988,Arches NP,ARCH,National Park,Intermountain ,UT,2025,"1,511,740","9,105",10056371,"31,047",0,0,"16,147","25,744",94,0,"7,133"
Arches NP,ARCH,National Park,Intermountain ,UT,2025,5,"193,448","1,729","1,259,411","1,729",0,0,"1,697","2,300",19,0,"1,018",Arches NP,ARCH,National Park,Intermountain ,UT,2025,"1,511,740","9,105",10056371,"31,047",0,0,"16,147","25,744",94,0,"7,133"
Arches NP,ARCH,National Park,Intermountain ,UT,2025,6,"175,660","1,176","1,166,846","1,176",0,0,"2,114","2,485",11,0,996,Arches NP,ARCH,National Park,Intermountain ,UT,2025,"1,511,740","9,105",10056371,"31,047",0,0,"16,147","25,744",94,0,"7,133"
Arches NP,ARCH,National Park,Intermountain ,UT,2025,7,"158,207",691,"1,068,662",691,0,0,"2,005","3,137",3,0,716,Arches NP,ARCH,National Park,Intermountain ,UT,2025,"1,511,740","9,105",10056371,"31,047",0,0,"16,147","25,744",94,0,"7,133"
Arches NP,ARCH,National Park,Intermountain ,UT,2025,8,"150,262",744,"1,005,157",744,0,0,"2,019","2,582",11,0,495,Arches NP,ARCH,National Park,Intermountain ,UT,2025,"1,511,740","9,105",10056371,"31,047",0,0,"16,147","25,744",94,0,"7,133"
Arches NP,ARCH,National Park,Intermountain ,UT,2025,9,"142,337","1,908","947,246","1,908",0,0,"1,406","2,459",6,0,877,Arches NP,ARCH,National Park,Intermountain ,UT,2025,"1,511,740","9,105",10056371,"31,047",0,0,"16,147","25,744",94,0,"7,133"
Arches NP,ARCH,National Park,Intermountain ,UT,2025,10,"158,262",756,"1,058,114",756,0,0,"1,782","2,573",4,0,"1,125",Arches NP,ARCH,National Park,Intermountain ,UT,2025,"1,511,740","9,105",10056371,"31,047",0,0,"16,147","25,744",94,0,"7,133"
Arches NP,ARCH,National Park,Intermountain ,UT,2025,11,"84,413",209,"563,727",209,0,0,883,"1,922",4,0,14,Arches NP,ARCH,National Park,Intermountain ,UT,2025,"1,511,740","9,105",10056371,"31,047",0,0,"16,147","25,744",94,0,"7,133"
Arches NP,ARCH,National Park,Intermountain ,UT,2025,12,"51,096",79,"327,326",79,0,0,276,773,2,0,0,Arches NP,ARCH,National Park,Intermountain ,UT,2025,"1,511,740","9,105",10056371,"31,047",0,0,"16,147","25,744",94,0,"7,133"
Badlands NP,BADL,National Park,Midwest ,SD,2025,1,"9,962","2,066","39,021","2,066",0,5,1,2,6,0,0,Badlands NP,BADL,National Park,Midwest ,SD,2025,"1,139,361","55,984",5024008,"27,992","10,166","32,960","2,942",841,"1,466",0,0
Badlands NP,BADL,National Park,Midwest ,SD,2025,2,"10,111","1,976","39,482","1,976",0,3,0,1,0,0,0,Badlands NP,BADL,National Park,Midwest ,SD,2025,"1,139,361","55,984",5024008,"27,992","10,166","32,960","2,942",841,"1,466",0,0
Badlands NP,BADL,National Park,Midwest ,SD,2025,3,"26,683","2,486","106,666","2,486",0,69,35,28,85,0,0,Badlands NP,BADL,National Park,Midwest ,SD,2025,"1,139,361","55,984",5024008,"27,992","10,166","32,960","2,942",841,"1,466",0,0
Badlands NP,BADL,National Park,Midwest ,SD,2025,4,"46,381","3,070","194,687","3,070",520,388,123,41,78,0,0,Badlands NP,BADL,National Park,Midwest ,SD,2025,"1,139,361","55,984",5024008,"27,992","10,166","32,960","2,942",841,"1,466",0,0
Badlands NP,BADL,National Park,Midwest ,SD,2025,5,"125,814","6,280","587,994","6,280","1,697","5,459",471,138,345,0,0,Badlands NP,BADL,National Park,Midwest ,SD,2025,"1,139,361","55,984",5024008,"27,992","10,166","32,960","2,942",841,"1,466",0,0
Badlands NP,BADL,National Park,Midwest ,SD,2025,6,"221,824","7,780","984,742","7,780","2,093","6,817",717,128,214,0,0,Badlands NP,BADL,National Park,Midwest ,SD,2025,"1,139,361","55,984",5024008,"27,992","10,166","32,960","2,942",841,"1,466",0,0
Badlands NP,BADL,National Park,Midwest ,SD,2025,7,"232,859","8,230","1,030,682","8,230","1,980","7,106",727,150,248,0,0,Badlands NP,BADL,National Park,Midwest ,SD,2025,"1,139,361","55,984",5024008,"27,992","10,166","32,960","2,942",841,"1,466",0,0
Badlands NP,BADL,National Park,Midwest ,SD,2025,8,"214,978","8,530","944,362","8,530","1,832","6,137",519,159,182,0,0,Badlands NP,BADL,National Park,Midwest ,SD,2025,"1,139,361","55,984",5024008,"27,992","10,166","32,960","2,942",841,"1,466",0,0
Badlands NP,BADL,National Park,Midwest ,SD,2025,9,"143,478","6,806","638,091","6,806",977,"5,058",220,144,145,0,0,Badlands NP,BADL,National Park,Midwest ,SD,2025,"1,139,361","55,984",5024008,"27,992","10,166","32,960","2,942",841,"1,466",0,0
Badlands NP,BADL,National Park,Midwest ,SD,2025,10,"75,430","4,030","333,310","4,030","1,067","1,918",104,36,136,0,0,Badlands NP,BADL,National Park,Midwest ,SD,2025,"1,139,361","55,984",5024008,"27,992","10,166","32,960","2,942",841,"1,466",0,0
Badlands NP,BADL,National Park,Midwest ,SD,2025,11,"18,790","2,530","73,999","2,530",0,0,20,14,26,0,0,Badlands NP,BADL,National Park,Midwest ,SD,2025,"1,139,361","55,984",5024008,"27,992","10,166","32,960","2,942",841,"1,466",0,0
Badlands NP,BADL,National Park,Midwest ,SD,2025,12,"13,051","2,200","50,972","2,200",0,0,5,0,1,0,0,Badlands NP,BADL,National Park,Midwest ,SD,2025,"1,139,361","55,984",5024008,"27,992","10,166","32,960","2,942",841,"1,466",0,0
Big Bend NP,BIBE,National Park,Intermountain ,TX,2025,1,"49,001",225,"1,072,288",225,"2,126",363,"7,366","4,402","4,563",0,"1,358",Big Bend NP,BIBE,National Park,Intermountain ,TX,2025,"568,104","2,700",11091227,"8,100","22,336","6,559","71,565","23,639","37,472",0,"16,511"
Big Bend NP,BIBE,National Park,Intermountain ,TX,2025,2,"52,227",225,"1,057,666",225,"1,895",380,"5,844","4,666","3,411",0,"1,760",Big Bend NP,BIBE,National Park,Intermountain ,TX,2025,"568,104","2,700",11091227,"8,100","22,336","6,559","71,565","23,639","37,472",0,"16,511"
Big Bend NP,BIBE,National Park,Intermountain ,TX,2025,3,"106,911",225,"2,085,089",225,"2,797",473,"11,755","4,264","10,304",0,"3,830",Big Bend NP,BIBE,National Park,Intermountain ,TX,2025,"568,104","2,700",11091227,"8,100","22,336","6,559","71,565","23,639","37,472",0,"16,511"
Big Bend NP,BIBE,National Park,Intermountain ,TX,2025,4,"64,252",225,"1,214,573",225,"2,049",189,"8,791","2,754","2,809",0,"1,889",Big Bend NP,BIBE,National Park,Intermountain ,TX,2025,"568,104","2,700",11091227,"8,100","22,336","6,559","71,565","23,639","37,472",0,"16,511"
Big Bend NP,BIBE,National Park,Intermountain ,TX,2025,5,"41,026",225,"750,292",225,"1,595",360,"5,286",742,"1,987",0,779,Big Bend NP,BIBE,National Park,Intermountain ,TX,2025,"568,104","2,700",11091227,"8,100","22,336","6,559","71,565","23,639","37,472",0,"16,511"
Big Bend NP,BIBE,National Park,Intermountain ,TX,2025,6,"24,636",225,"402,210",225,374,301,"2,607",286,816,0,57,Big Bend NP,BIBE,National Park,Intermountain ,TX,2025,"568,104","2,700",11091227,"8,100","22,336","6,559","71,565","23,639","37,472",0,"16,511"
Big Bend NP,BIBE,National Park,Intermountain ,TX,2025,7,"21,457",225,"321,013",225,0,297,"1,697",97,517,0,39,Big Bend NP,BIBE,National Park,Intermountain ,TX,2025,"568,104","2,700",11091227,"8,100","22,336","6,559","71,565","23,639","37,472",0,"16,511"
Big Bend NP,BIBE,National Park,Intermountain ,TX,2025,8,"19,830",225,"305,234",225,0,300,"1,752",107,486,0,158,Big Bend NP,BIBE,National Park,Intermountain ,TX,2025,"568,104","2,700",11091227,"8,100","22,336","6,559","71,565","23,639","37,472",0,"16,511"
Big Bend NP,BIBE,National Park,Intermountain ,TX,2025,9,"23,789",225,"386,192",225,276,554,"1,923",224,940,0,280,Big Bend NP,BIBE,National Park,Intermountain ,TX,2025,"568,104","2,700",11091227,"8,100","22,336","6,559","71,565","23,639","37,472",0,"16,511"
Big Bend NP,BIBE,National Park,Intermountain ,TX,2025,10,"47,064",225,"936,961",225,"2,883","1,022","6,817","1,218","2,189",0,"1,379",Big Bend NP,BIBE,National Park,Intermountain ,TX,2025,"568,104","2,700",11091227,"8,100","22,336","6,559","71,565","23,639","37,472",0,"16,511"
Big Bend NP,BIBE,National Park,Intermountain ,TX,2025,11,"55,779",225,"1,205,191",225,"3,969","1,092","8,403","2,063","4,393",0,"2,407",Big Bend NP,BIBE,National Park,Intermountain ,TX,2025,"568,104","2,700",11091227,"8,100","22,336","6,559","71,565","23,639","37,472",0,"16,511"
Big Bend NP,BIBE,National Park,Intermountain ,TX,2025,12,"62,132",225,"1,354,518",225,"4,372","1,228","9,324","2,816","5,057",0,"2,575",Big Bend NP,BIBE,National Park,Intermountain ,TX,2025,"568,104","2,700",11091227,"8,100","22,336","6,559","71,565","23,639","37,472",0,"16,511"
Biscayne NP,BISC,National Park,Southeast ,FL,2025,1,"32,032",0,"105,455",0,0,0,110,0,0,0,280,Biscayne NP,BISC,National Park,Southeast ,FL,2025,"486,567",0,1522190,0,0,0,790,0,0,0,"1,814"
Biscayne NP,BISC,National Park,Southeast ,FL,2025,2,"40,136",0,"128,135",0,0,0,85,0,0,0,237,Biscayne NP,BISC,National Park,Southeast ,FL,2025,"486,567",0,1522190,0,0,0,790,0,0,0,"1,814"
Biscayne NP,BISC,National Park,Southeast ,FL,2025,3,"52,222",0,"166,912",0,0,0,110,0,0,0,317,Biscayne NP,BISC,National Park,Southeast ,FL,2025,"486,567",0,1522190,0,0,0,790,0,0,0,"1,814"
Biscayne NP,BISC,National Park,Southeast ,FL,2025,4,"46,004",0,"143,557",0,0,0,100,0,0,0,131,Biscayne NP,BISC,National Park,Southeast ,FL,2025,"486,567",0,1522190,0,0,0,790,0,0,0,"1,814"
Biscayne NP,BISC,National Park,Southeast ,FL,2025,5,"53,688",0,"167,182",0,0,0,102,0,0,0,153,Biscayne NP,BISC,National Park,Southeast ,FL,2025,"486,567",0,1522190,0,0,0,790,0,0,0,"1,814"
Biscayne NP,BISC,National Park,Southeast ,FL,2025,6,"45,451",0,"139,305",0,0,0,33,0,0,0,90,Biscayne NP,BISC,National Park,Southeast ,FL,2025,"486,567",0,1522190,0,0,0,790,0,0,0,"1,814"
Biscayne NP,BISC,National Park,Southeast ,FL,2025,7,"47,348",0,"144,443",0,0,0,25,0,0,0,75,Biscayne NP,BISC,National Park,Southeast ,FL,2025,"486,567",0,1522190,0,0,0,790,0,0,0,"1,814"
Biscayne NP,BISC,National Park,Southeast ,FL,2025,8,"45,826",0,"139,902",0,0,0,20,0,0,0,81,Biscayne NP,BISC,National Park,Southeast ,FL,2025,"486,567",0,1522190,0,0,0,790,0,0,0,"1,814"
Biscayne NP,BISC,National Park,Southeast ,FL,2025,9,"28,454",0,"88,387",0,0,0,25,0,0,0,101,Biscayne NP,BISC,National Park,Southeast ,FL,2025,"486,567",0,1522190,0,0,0,790,0,0,0,"1,814"
Biscayne NP,BISC,National Park,Southeast ,FL,2025,10,"22,367",0,"69,262",0,0,0,30,0,0,0,60,Biscayne NP,BISC,National Park,Southeast ,FL,2025,"486,567",0,1522190,0,0,0,790,0,0,0,"1,814"
Biscayne NP,BISC,National Park,Southeast ,FL,2025,11,"34,717",0,"107,606",0,0,0,50,0,0,0,94,Biscayne NP,BISC,National Park,Southeast ,FL,2025,"486,567",0,1522190,0,0,0,790,0,0,0,"1,814"
Biscayne NP,BISC,National Park,Southeast ,FL,2025,12,"38,322",0,"122,044",0,0,0,100,0,0,0,195,Biscayne NP,BISC,National Park,Southeast ,FL,2025,"486,567",0,1522190,0,0,0,790,0,0,0,"1,814"
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain ,CO,2025,1,"9,005",0,"17,566",0,0,0,14,19,0,0,0,Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain ,CO,2025,"250,086",0,1269330,0,0,0,"9,513","7,875","1,341",0,0
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain ,CO,2025,2,"7,578",0,"14,435",0,0,0,7,7,0,0,0,Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain ,CO,2025,"250,086",0,1269330,0,0,0,"9,513","7,875","1,341",0,0
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain ,CO,2025,3,"10,761",0,"19,856",0,0,0,0,0,4,0,0,Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain ,CO,2025,"250,086",0,1269330,0,0,0,"9,513","7,875","1,341",0,0
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain ,CO,2025,4,"12,018",0,"37,218",0,0,0,215,296,40,0,0,Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain ,CO,2025,"250,086",0,1269330,0,0,0,"9,513","7,875","1,341",0,0
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain ,CO,2025,5,"41,912",0,"319,118",0,0,0,"3,220","2,840",180,0,0,Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain ,CO,2025,"250,086",0,1269330,0,0,0,"9,513","7,875","1,341",0,0
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain ,CO,2025,6,"55,009",0,"403,017",0,0,0,"3,881","3,525",547,0,0,Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain ,CO,2025,"250,086",0,1269330,0,0,0,"9,513","7,875","1,341",0,0
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain ,CO,2025,7,"23,218",0,"141,299",0,0,0,"1,297",664,140,0,0,Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain ,CO,2025,"250,086",0,1269330,0,0,0,"9,513","7,875","1,341",0,0
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain ,CO,2025,8,"15,962",0,"69,738",0,0,0,165,76,67,0,0,Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain ,CO,2025,"250,086",0,1269330,0,0,0,"9,513","7,875","1,341",0,0
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain ,CO,2025,9,"37,119",0,"150,644",0,0,0,160,114,185,0,0,Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain ,CO,2025,"250,086",0,1269330,0,0,0,"9,513","7,875","1,341",0,0
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain ,CO,2025,10,"23,148",0,"65,088",0,0,0,457,279,158,0,0,Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain ,CO,2025,"250,086",0,1269330,0,0,0,"9,513","7,875","1,341",0,0
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain ,CO,2025,11,"10,287",0,"24,037",0,0,0,97,55,20,0,0,Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain ,CO,2025,"250,086",0,1269330,0,0,0,"9,513","7,875","1,341",0,0
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain ,CO,2025,12,"4,069",0,"7,314",0,0,0,0,0,0,0,0,Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain ,CO,2025,"250,086",0,1269330,0,0,0,"9,513","7,875","1,341",0,0
Bryce Canyon NP,BRCA,National Park,Intermountain ,UT,2025,1,"39,682","21,000","129,314","21,000",0,0,43,382,3,0,0,Bryce Canyon NP,BRCA,National Park,Intermountain ,UT,2025,"1,967,367","408,075",11606250,"122,422","51,596",0,"45,270","54,052","2,076",0,746
Bryce Canyon NP,BRCA,National Park,Intermountain ,UT,2025,2,"45,010","18,200","153,635","18,200",0,0,89,686,0,0,0,Bryce Canyon NP,BRCA,National Park,Intermountain ,UT,2025,"1,967,367","408,075",11606250,"122,422","51,596",0,"45,270","54,052","2,076",0,746
Bryce Canyon NP,BRCA,National Park,Intermountain ,UT,2025,3,"106,961","27,005","397,428","27,005",693,0,466,"1,853",178,0,0,Bryce Canyon NP,BRCA,National Park,Intermountain ,UT,2025,"1,967,367","408,075",11606250,"122,422","51,596",0,"45,270","54,052","2,076",0,746
Bryce Canyon NP,BRCA,National Park,Intermountain ,UT,2025,4,"199,394","33,007","889,265","33,007","5,353",0,"1,826","4,512",437,0,0,Bryce Canyon NP,BRCA,National Park,Intermountain ,UT,2025,"1,967,367","408,075",11606250,"122,422","51,596",0,"45,270","54,052","2,076",0,746
Bryce Canyon NP,BRCA,National Park,Intermountain ,UT,2025,5,"242,406","51,000","1,201,550","51,000","7,112",0,"5,698","6,379",560,0,15,Bryce Canyon NP,BRCA,National Park,Intermountain ,UT,2025,"1,967,367","408,075",11606250,"122,422","51,596",0,"45,270","54,052","2,076",0,746
Bryce Canyon NP,BRCA,National Park,Intermountain ,UT,2025,6,"249,662","57,006","1,836,443","57,006","7,745",0,"8,133","7,740",317,0,2,Bryce Canyon NP,BRCA,National Park,Intermountain ,UT,2025,"1,967,367","408,075",11606250,"122,422","51,596",0,"45,270","54,052","2,076",0,746
Bryce Canyon NP,BRCA,National Park,Intermountain ,UT,2025,7,"234,414","53,030","1,767,611","53,030","7,539",0,"8,514","7,167",144,0,349,Bryce Canyon NP,BRCA,National Park,Intermountain ,UT,2025,"1,967,367","408,075",11606250,"122,422","51,596",0,"45,270","54,052","2,076",0,746
Bryce Canyon NP,BRCA,National Park,Intermountain ,UT,2025,8,"230,476","52,024","1,720,779","52,024","7,754",0,"7,929","6,759",119,0,264,Bryce Canyon NP,BRCA,National Park,Intermountain ,UT,2025,"1,967,367","408,075",11606250,"122,422","51,596",0,"45,270","54,052","2,076",0,746
Bryce Canyon NP,BRCA,National Park,Intermountain ,UT,2025,9,"265,048","43,003","1,886,017","43,003","6,703",0,"7,866","8,790",124,0,112,Bryce Canyon NP,BRCA,National Park,Intermountain ,UT,2025,"1,967,367","408,075",11606250,"122,422","51,596",0,"45,270","54,052","2,076",0,746
Bryce Canyon NP,BRCA,National Park,Intermountain ,UT,2025,10,"202,248","24,000","1,011,374","24,000","5,787",0,"4,150","6,768",151,0,4,Bryce Canyon NP,BRCA,National Park,Intermountain ,UT,2025,"1,967,367","408,075",11606250,"122,422","51,596",0,"45,270","54,052","2,076",0,746
Bryce Canyon NP,BRCA,National Park,Intermountain ,UT,2025,11,"87,263","15,200","390,495","15,200","2,910",0,254,"2,162",36,0,0,Bryce Canyon NP,BRCA,National Park,Intermountain ,UT,2025,"1,967,367","408,075",11606250,"122,422","51,596",0,"45,270","54,052","2,076",0,746
Bryce Canyon NP,BRCA,National Park,Intermountain ,UT,2025,12,"64,803","13,600","222,339","13,600",0,0,302,854,7,0,0,Bryce Canyon NP,BRCA,National Park,Intermountain ,UT,2025,"1,967,367","408,075",11606250,"122,422","51,596",0,"45,270","54,052","2,076",0,746
Canyonlands NP,CANY,National Park,Intermountain ,UT,2025,1,"9,900",0,"51,386",0,0,0,103,204,168,0,0,Canyonlands NP,CANY,National Park,Intermountain ,UT,2025,"796,057",0,5270918,0,0,0,"8,953","10,709","68,589",0,"1,767"
Canyonlands NP,CANY,National Park,Intermountain ,UT,2025,2,"16,638",0,"95,888",0,0,0,197,446,641,0,0,Canyonlands NP,CANY,National Park,Intermountain ,UT,2025,"796,057",0,5270918,0,0,0,"8,953","10,709","68,589",0,"1,767"
Canyonlands NP,CANY,National Park,Intermountain ,UT,2025,3,"83,067",0,"542,587",0,0,0,826,"1,019","6,885",0,179,Canyonlands NP,CANY,National Park,Intermountain ,UT,2025,"796,057",0,5270918,0,0,0,"8,953","10,709","68,589",0,"1,767"
Canyonlands NP,CANY,National Park,Intermountain ,UT,2025,4,"108,034",0,"700,492",0,0,0,"1,081","1,652","8,664",0,355,Canyonlands NP,CANY,National Park,Intermountain ,UT,2025,"796,057",0,5270918,0,0,0,"8,953","10,709","68,589",0,"1,767"
Canyonlands NP,CANY,National Park,Intermountain ,UT,2025,5,"120,667",0,"835,895",0,0,0,"1,165","1,602","12,042",0,408,Canyonlands NP,CANY,National Park,Intermountain ,UT,2025,"796,057",0,5270918,0,0,0,"8,953","10,709","68,589",0,"1,767"
Canyonlands NP,CANY,National Park,Intermountain ,UT,2025,6,"87,146",0,"545,090",0,0,0,661,683,"6,787",0,205,Canyonlands NP,CANY,National Park,Intermountain ,UT,2025,"796,057",0,5270918,0,0,0,"8,953","10,709","68,589",0,"1,767"
Canyonlands NP,CANY,National Park,Intermountain ,UT,2025,7,"66,388",0,"396,356",0,0,0,"1,249",582,"3,840",0,34,Canyonlands NP,CANY,National Park,Intermountain ,UT,2025,"796,057",0,5270918,0,0,0,"8,953","10,709","68,589",0,"1,767"
Canyonlands NP,CANY,National Park,Intermountain ,UT,2025,8,"61,026",0,"356,776",0,0,0,552,468,"3,959",0,77,Canyonlands NP,CANY,National Park,Intermountain ,UT,2025,"796,057",0,5270918,0,0,0,"8,953","10,709","68,589",0,"1,767"
Canyonlands NP,CANY,National Park,Intermountain ,UT,2025,9,"100,997",0,"683,829",0,0,0,"1,086","1,168","9,434",0,82,Canyonlands NP,CANY,National Park,Intermountain ,UT,2025,"796,057",0,5270918,0,0,0,"8,953","10,709","68,589",0,"1,767"
Canyonlands NP,CANY,National Park,Intermountain ,UT,2025,10,"87,556",0,"686,347",0,0,0,"1,095","1,515","11,867",0,117,Canyonlands NP,CANY,National Park,Intermountain ,UT,2025,"796,057",0,5270918,0,0,0,"8,953","10,709","68,589",0,"1,767"
Canyonlands NP,CANY,National Park,Intermountain ,UT,2025,11,"34,090",0,"268,955",0,0,0,710,979,"4,164",0,310,Canyonlands NP,CANY,National Park,Intermountain ,UT,2025,"796,057",0,5270918,0,0,0,"8,953","10,709","68,589",0,"1,767"
Canyonlands NP,CANY,National Park,Intermountain ,UT,2025,12,"20,548",0,"107,317",0,0,0,228,391,138,0,0,Canyonlands NP,CANY,National Park,Intermountain ,UT,2025,"796,057",0,5270918,0,0,0,"8,953","10,709","68,589",0,"1,767"
Capitol Reef NP,CARE,National Park,Intermountain ,UT,2025,1,"17,002","7,700","16,785","7,700",0,0,178,164,6,0,0,Capitol Reef NP,CARE,National Park,Intermountain ,UT,2025,"1,388,476","105,976",1994485,"105,976",0,0,"24,740","25,271","2,196",0,"2,798"
Capitol Reef NP,CARE,National Park,Intermountain ,UT,2025,2,"20,196","8,646","25,214","8,646",0,0,330,362,5,0,0,Capitol Reef NP,CARE,National Park,Intermountain ,UT,2025,"1,388,476","105,976",1994485,"105,976",0,0,"24,740","25,271","2,196",0,"2,798"
Capitol Reef NP,CARE,National Park,Intermountain ,UT,2025,3,"104,856","14,746","195,469","14,746",0,0,"2,843","2,399",461,0,0,Capitol Reef NP,CARE,National Park,Intermountain ,UT,2025,"1,388,476","105,976",1994485,"105,976",0,0,"24,740","25,271","2,196",0,"2,798"
Capitol Reef NP,CARE,National Park,Intermountain ,UT,2025,4,"156,599","9,189","264,312","9,189",0,0,"2,206","2,997",537,0,521,Capitol Reef NP,CARE,National Park,Intermountain ,UT,2025,"1,388,476","105,976",1994485,"105,976",0,0,"24,740","25,271","2,196",0,"2,798"
